play_id,user_id,user_age,user_country,subscription_tier,track_id,track_name,artist_name,album_name,album_release_year,genre_primary,genre_secondary,device_type,platform,os_version,city,state_province,country,play_seconds,completed,skips,timestamp
2400,U0111,38,India,Premium,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Tablet,iOS,17.1,Bengaluru,KA,India,217,1,0,2024-10-15 03:32:19
2401,U0074,42,UK,Premium,T00079,Track A020-3,Artist 20,Album A020-2,2020,Bollywood,Dance,Desktop,Windows,10,Manchester,ENG,UK,90,0,1,2024-10-07 17:29:57
2402,U0162,53,Japan,Premium,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,103,0,0,2024-10-25 23:53:31
2403,U0291,34,Japan,Free,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Desktop,macOS,13.5,Osaka,OS,Japan,227,1,0,2024-10-17 10:33:52
2404,U0485,52,Brazil,Premium,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,161,0,2,2024-10-25 16:53:00
2405,U0411,60,India,Premium,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Mobile,Android,12,Bengaluru,KA,India,227,1,0,2024-10-16 00:23:27
2406,U0247,27,UK,Free,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Mobile,Android,12,London,ENG,UK,75,0,2,2024-10-08 12:50:36
2407,U0121,46,USA,Free,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,iOS,17.5,Austin,TX,USA,114,0,0,2024-10-22 19:01:47
2408,U0290,20,Japan,Free,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,210,1,0,2024-10-16 12:46:09
2409,U0494,51,Germany,Premium,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Munich,BY,Germany,299,1,0,2024-10-06 22:51:39
2410,U0566,51,Canada,Free,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Tablet,iOS,17.1,Montreal,QC,Canada,302,1,0,2024-10-15 16:29:29
2411,U0485,52,Brazil,Premium,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,123,0,1,2024-10-18 16:20:04
2412,U0068,36,UK,Student,T00007,Track A002-3,Artist 2,Album A002-2,2018,Bollywood,Dance,Mobile,iOS,17.5,Manchester,ENG,UK,177,0,1,2024-10-13 05:48:47
2413,U0475,24,Germany,Premium,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Desktop,macOS,13.5,Hamburg,HH,Germany,188,0,1,2024-10-16 16:59:51
2414,U0433,30,Canada,Free,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Desktop,Windows,10,Montreal,QC,Canada,276,1,0,2024-10-28 12:06:01
2415,U0008,54,Canada,Free,T00022,Track A006-2,Artist 6,Album A006-1,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Montreal,QC,Canada,102,0,1,2024-10-21 04:26:35
2416,U0152,33,USA,Premium,T00006,Track A002-2,Artist 2,Album A002-1,2022,Bollywood,Dance,Mobile,Android,12,Chicago,IL,USA,199,1,0,2024-10-12 15:38:51
2417,U0285,37,Germany,Premium Family,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Berlin,BE,Germany,183,0,0,2024-10-09 18:18:46
2418,U0370,56,Canada,Premium,T00092,Track A023-4,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Montreal,QC,Canada,174,1,0,2024-10-30 20:23:00
2419,U0108,21,Germany,Free,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Tablet,iOS,17.1,Berlin,BE,Germany,138,0,2,2024-10-10 19:00:46
2420,U0518,58,India,Premium,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Tablet,iOS,17.1,Bengaluru,KA,India,283,1,0,2024-10-19 23:11:13
2421,U0202,50,USA,Free,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Austin,TX,USA,189,0,2,2024-10-02 21:56:01
2422,U0561,35,India,Free,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Tablet,iOS,17.1,Mumbai,MH,India,79,0,0,2024-10-23 03:47:12
2423,U0418,46,India,Student,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Hyderabad,TG,India,193,0,1,2024-10-04 01:09:55
2424,U0475,24,Germany,Premium,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Tablet,iOS,17.1,Hamburg,HH,Germany,296,1,0,2024-10-12 05:04:14
2425,U0229,44,Germany,Free,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Hamburg,HH,Germany,284,1,0,2024-10-15 13:51:16
2426,U0040,54,USA,Premium,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,New York,NY,USA,149,0,0,2024-10-29 03:14:26
2427,U0544,31,USA,Premium,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Mobile,iOS,17.5,Austin,TX,USA,309,1,0,2024-10-11 18:25:00
2428,U0245,52,USA,Free,T00051,Track A013-3,Artist 13,Album A013-2,2020,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Austin,TX,USA,81,0,1,2024-10-21 20:59:55
2429,U0549,51,Germany,Premium,T00070,Track A018-2,Artist 18,Album A018-1,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Hamburg,HH,Germany,197,0,2,2024-10-01 19:02:29
2430,U0314,38,Brazil,Premium Family,T00077,Track A020-1,Artist 20,Album A020-1,2024,Bollywood,Dance,Smart Speaker,Alexa,5.3,Rio de Janeiro,RJ,Brazil,196,0,0,2024-10-03 11:38:50
2431,U0547,35,USA,Premium,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Tablet,iOS,17.1,New York,NY,USA,252,1,0,2024-10-14 23:01:42
2432,U0241,43,UK,Student,T00050,Track A013-2,Artist 13,Album A013-1,2018,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Edinburgh,SCT,UK,129,0,0,2024-10-16 22:49:55
2433,U0015,26,UK,Premium,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Desktop,macOS,13.5,Manchester,ENG,UK,165,0,1,2024-10-04 20:49:49
2434,U0022,33,USA,Free,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Mobile,Android,12,San Francisco,CA,USA,127,0,2,2024-10-13 12:49:00
2435,U0264,17,USA,Premium,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Mobile,Android,12,San Francisco,CA,USA,137,0,1,2024-10-21 16:50:58
2436,U0100,36,India,Student,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,Windows,10,Bengaluru,KA,India,232,1,0,2024-10-27 07:50:53
2437,U0071,42,India,Free,T00010,Track A003-2,Artist 3,Album A003-1,2017,Pop,Dance Pop,Mobile,Android,12,Bengaluru,KA,India,271,1,0,2024-10-06 21:29:19
2438,U0246,54,Brazil,Premium Family,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Desktop,Windows,10,São Paulo,SP,Brazil,109,0,1,2024-10-09 16:30:56
2439,U0125,55,India,Free,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Tablet,iOS,17.1,Hyderabad,TG,India,199,1,0,2024-10-23 14:06:38
2440,U0285,37,Germany,Premium Family,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,Windows,10,Berlin,BE,Germany,170,0,0,2024-10-05 11:13:22
2441,U0559,40,UK,Student,T00033,Track A009-1,Artist 9,Album A009-1,2019,K-Pop,Pop,Smart Speaker,Alexa,5.3,Edinburgh,SCT,UK,291,1,0,2024-10-01 21:14:11
2442,U0089,26,Japan,Premium Family,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Mobile,Android,12,Tokyo,TK,Japan,168,0,2,2024-10-08 01:53:03
2443,U0548,24,UK,Free,T00025,Track A007-1,Artist 7,Album A007-1,2021,Pop,Dance Pop,Desktop,macOS,13.5,London,ENG,UK,170,0,1,2024-10-31 15:49:57
2444,U0443,47,India,Student,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Tablet,iOS,17.1,Hyderabad,TG,India,139,0,2,2024-10-20 12:53:57
2445,U0496,21,Germany,Premium,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Munich,BY,Germany,324,1,0,2024-10-04 05:56:41
2446,U0233,22,India,Premium,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Desktop,macOS,13.5,Bengaluru,KA,India,250,1,0,2024-10-28 01:29:07
2447,U0330,39,Japan,Free,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Desktop,Windows,10,Osaka,OS,Japan,287,1,0,2024-10-10 15:59:00
2448,U0464,21,Japan,Student,T00025,Track A007-1,Artist 7,Album A007-1,2021,Pop,Dance Pop,Mobile,iOS,17.5,Osaka,OS,Japan,171,0,1,2024-10-28 17:11:32
2449,U0347,18,UK,Premium,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Manchester,ENG,UK,319,1,0,2024-10-01 08:39:56
2450,U0475,24,Germany,Premium,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,Android,12,Hamburg,HH,Germany,213,1,0,2024-10-05 15:49:18
2451,U0120,46,UK,Premium,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Mobile,Android,12,Manchester,ENG,UK,196,1,0,2024-10-23 23:35:08
2452,U0349,39,USA,Premium,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Tablet,iOS,17.1,San Francisco,CA,USA,253,1,0,2024-10-02 13:50:31
2453,U0325,25,Canada,Free,T00032,Track A008-4,Artist 8,Album A008-2,2023,Latin Pop,Reggaeton,Desktop,Windows,10,Montreal,QC,Canada,263,1,0,2024-10-27 01:44:43
2454,U0040,54,USA,Premium,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Mobile,iOS,17.5,New York,NY,USA,226,1,0,2024-10-15 13:45:51
2455,U0265,52,Brazil,Premium,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Rio de Janeiro,RJ,Brazil,168,0,0,2024-10-14 15:00:07
2456,U0544,31,USA,Premium,T00047,Track A012-3,Artist 12,Album A012-2,2023,Pop,Dance Pop,Mobile,iOS,17.5,Austin,TX,USA,161,0,1,2024-10-25 04:32:47
2457,U0024,51,Japan,Premium,T00004,Track A001-4,Artist 1,Album A001-2,2022,Hip-Hop,Pop Rap,Desktop,Windows,10,Osaka,OS,Japan,131,0,0,2024-10-16 21:51:39
2458,U0538,48,Brazil,Premium,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Tablet,iOS,17.1,São Paulo,SP,Brazil,172,1,0,2024-10-05 20:39:04
2459,U0271,48,Canada,Premium,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Desktop,Windows,10,Toronto,ON,Canada,131,0,2,2024-10-07 00:09:08
2460,U0081,45,UK,Free,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Mobile,iOS,17.5,London,ENG,UK,162,0,2,2024-10-14 10:09:47
2461,U0555,43,USA,Free,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Chicago,IL,USA,301,1,0,2024-10-27 15:33:26
2462,U0560,43,Germany,Student,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Tablet,iOS,17.1,Munich,BY,Germany,105,0,0,2024-10-15 10:39:58
2463,U0320,29,USA,Student,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Austin,TX,USA,152,0,0,2024-10-17 04:17:01
2464,U0071,42,India,Free,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Bengaluru,KA,India,107,0,0,2024-10-01 04:40:16
2465,U0481,44,India,Premium,T00047,Track A012-3,Artist 12,Album A012-2,2023,Pop,Dance Pop,Desktop,macOS,13.5,Mumbai,MH,India,107,0,2,2024-10-27 07:26:03
2466,U0575,59,India,Premium,T00032,Track A008-4,Artist 8,Album A008-2,2023,Latin Pop,Reggaeton,Mobile,iOS,17.5,Hyderabad,TG,India,127,0,2,2024-10-17 05:12:41
2467,U0107,46,Canada,Premium,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Mobile,iOS,17.5,Montreal,QC,Canada,140,0,0,2024-10-23 19:57:26
2468,U0174,18,Germany,Premium,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,145,0,0,2024-10-25 17:49:31
2469,U0536,31,Canada,Premium,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Tablet,iOS,17.1,Montreal,QC,Canada,196,1,0,2024-10-10 02:30:41
2470,U0061,19,India,Premium,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Bengaluru,KA,India,227,1,0,2024-10-30 18:29:50
2471,U0541,17,Brazil,Premium,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,180,0,1,2024-10-07 14:41:48
2472,U0593,47,UK,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,Windows,10,Edinburgh,SCT,UK,217,1,0,2024-10-13 02:08:30
2473,U0128,29,Japan,Premium,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Desktop,macOS,13.5,Tokyo,TK,Japan,223,1,0,2024-10-13 09:05:44
2474,U0002,45,Germany,Free,T00015,Track A004-3,Artist 4,Album A004-2,2020,Bollywood,Dance,Desktop,macOS,13.5,Munich,BY,Germany,133,0,2,2024-10-29 16:15:32
2475,U0132,60,Japan,Student,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Mobile,Android,12,Osaka,OS,Japan,112,0,0,2024-10-29 03:59:12
2476,U0136,26,USA,Premium,T00092,Track A023-4,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Mobile,iOS,17.5,New York,NY,USA,350,1,0,2024-10-12 04:57:58
2477,U0048,58,Canada,Premium Family,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Mobile,iOS,17.5,Vancouver,BC,Canada,116,0,1,2024-10-20 03:52:50
2478,U0116,27,Canada,Free,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Vancouver,BC,Canada,237,1,0,2024-10-11 04:54:23
2479,U0015,26,UK,Premium,T00053,Track A014-1,Artist 14,Album A014-1,2017,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Manchester,ENG,UK,137,0,0,2024-10-17 13:42:34
2480,U0127,52,Germany,Premium,T00048,Track A012-4,Artist 12,Album A012-2,2024,Pop,Dance Pop,Desktop,Windows,10,Munich,BY,Germany,175,0,2,2024-10-20 22:59:50
2481,U0282,51,Germany,Premium Family,T00057,Track A015-1,Artist 15,Album A015-1,2017,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,273,1,0,2024-10-10 18:49:17
2482,U0212,18,Germany,Premium,T00050,Track A013-2,Artist 13,Album A013-1,2018,Hip-Hop,Pop Rap,Desktop,Windows,10,Munich,BY,Germany,277,1,0,2024-10-10 03:02:12
2483,U0249,41,India,Free,T00063,Track A016-3,Artist 16,Album A016-2,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Hyderabad,TG,India,186,1,0,2024-10-14 07:06:49
2484,U0004,36,USA,Free,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Desktop,macOS,13.5,New York,NY,USA,88,0,0,2024-10-08 16:47:18
2485,U0470,18,USA,Free,T00068,Track A017-4,Artist 17,Album A017-2,2018,Pop,Dance Pop,Desktop,Windows,10,San Francisco,CA,USA,182,0,1,2024-10-10 21:29:26
2486,U0145,38,USA,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,Windows,10,San Francisco,CA,USA,184,1,0,2024-10-09 14:17:23
2487,U0485,52,Brazil,Premium,T00068,Track A017-4,Artist 17,Album A017-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,189,1,0,2024-10-29 11:18:14
2488,U0230,25,UK,Free,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Mobile,Android,12,Edinburgh,SCT,UK,267,1,0,2024-10-14 09:06:55
2489,U0277,56,Japan,Free,T00021,Track A006-1,Artist 6,Album A006-1,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Osaka,OS,Japan,186,1,0,2024-10-11 16:58:39
2490,U0018,24,Japan,Free,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,176,0,2,2024-10-24 14:07:03
2491,U0522,49,USA,Free,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,Android,12,New York,NY,USA,152,0,2,2024-10-06 07:57:16
2492,U0261,43,USA,Free,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Mobile,iOS,17.5,San Francisco,CA,USA,274,1,0,2024-10-14 04:41:02
2493,U0318,60,Brazil,Student,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Desktop,macOS,13.5,Rio de Janeiro,RJ,Brazil,89,0,0,2024-10-01 23:39:02
2494,U0248,38,UK,Free,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,Windows,10,Manchester,ENG,UK,246,1,0,2024-10-12 20:37:24
2495,U0570,40,Japan,Free,T00079,Track A020-3,Artist 20,Album A020-2,2020,Bollywood,Dance,Tablet,iOS,17.1,Osaka,OS,Japan,295,1,0,2024-10-26 17:24:02
2496,U0509,40,UK,Premium,T00068,Track A017-4,Artist 17,Album A017-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,London,ENG,UK,313,1,0,2024-10-08 05:42:35
2497,U0568,42,Brazil,Premium,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Tablet,iOS,17.1,São Paulo,SP,Brazil,39,0,0,2024-10-17 13:38:20
2498,U0112,30,UK,Free,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Desktop,Windows,10,Manchester,ENG,UK,148,0,1,2024-10-21 14:59:04
2499,U0205,36,India,Premium Family,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Desktop,macOS,13.5,Hyderabad,TG,India,208,1,0,2024-10-30 04:52:57
2500,U0099,45,Brazil,Premium,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Rio de Janeiro,RJ,Brazil,134,0,1,2024-10-31 07:44:02
2501,U0047,60,UK,Free,T00044,Track A011-4,Artist 11,Album A011-2,2017,Pop,Dance Pop,Desktop,Windows,10,Manchester,ENG,UK,247,1,0,2024-10-23 21:12:07
2502,U0342,47,Germany,Premium,T00064,Track A016-4,Artist 16,Album A016-2,2021,Latin Pop,Reggaeton,Mobile,Android,12,Hamburg,HH,Germany,312,1,0,2024-10-21 21:56:43
2503,U0079,17,India,Free,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Tablet,iOS,17.1,Hyderabad,TG,India,143,0,0,2024-10-07 15:36:41
2504,U0210,53,Japan,Premium,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Desktop,macOS,13.5,Osaka,OS,Japan,345,1,0,2024-10-26 23:17:51
2505,U0106,42,USA,Premium,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Tablet,iOS,17.1,Chicago,IL,USA,238,1,0,2024-10-22 10:07:47
2506,U0220,54,UK,Free,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Desktop,Windows,10,London,ENG,UK,75,0,2,2024-10-05 16:50:44
2507,U0419,24,Japan,Premium,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Desktop,Windows,10,Tokyo,TK,Japan,283,1,0,2024-10-29 13:47:57
2508,U0215,41,UK,Free,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,Windows,10,London,ENG,UK,216,1,0,2024-10-12 11:47:11
2509,U0257,59,USA,Premium,T00077,Track A020-1,Artist 20,Album A020-1,2024,Bollywood,Dance,Tablet,iOS,17.1,Austin,TX,USA,302,1,0,2024-10-31 12:57:45
2510,U0046,48,Japan,Free,T00061,Track A016-1,Artist 16,Album A016-1,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,204,1,0,2024-10-14 10:49:24
2511,U0007,41,Brazil,Free,T00063,Track A016-3,Artist 16,Album A016-2,2020,Latin Pop,Reggaeton,Mobile,Android,12,São Paulo,SP,Brazil,282,1,0,2024-10-20 23:47:32
2512,U0091,28,Germany,Free,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Tablet,iOS,17.1,Hamburg,HH,Germany,296,1,0,2024-10-12 03:11:16
2513,U0001,19,Brazil,Free,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Rio de Janeiro,RJ,Brazil,301,1,0,2024-10-17 22:33:59
2514,U0464,21,Japan,Student,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,68,0,2,2024-10-08 23:25:00
2515,U0586,27,Canada,Premium,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Montreal,QC,Canada,133,0,0,2024-10-14 08:41:55
2516,U0240,37,India,Premium,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Mobile,iOS,17.5,Hyderabad,TG,India,134,0,0,2024-10-09 17:00:22
2517,U0136,26,USA,Premium,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Desktop,macOS,13.5,New York,NY,USA,226,1,0,2024-10-03 23:23:26
2518,U0138,41,UK,Premium Family,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Mobile,iOS,17.5,Edinburgh,SCT,UK,173,0,1,2024-10-10 21:52:04
2519,U0443,47,India,Student,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Smart Speaker,Alexa,5.3,Hyderabad,TG,India,266,1,0,2024-10-04 01:42:45
2520,U0486,31,Brazil,Free,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,174,0,0,2024-10-09 07:39:59
2521,U0431,24,Japan,Free,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Mobile,iOS,17.5,Osaka,OS,Japan,139,0,1,2024-10-08 15:32:26
2522,U0112,30,UK,Free,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Manchester,ENG,UK,152,0,2,2024-10-09 01:37:27
2523,U0569,31,Japan,Free,T00087,Track A022-3,Artist 22,Album A022-2,2020,Bollywood,Dance,Tablet,iOS,17.1,Osaka,OS,Japan,286,1,0,2024-10-29 17:21:38
2524,U0600,47,Germany,Premium,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Desktop,macOS,13.5,Berlin,BE,Germany,264,1,0,2024-10-08 15:22:51
2525,U0546,40,Canada,Free,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Montreal,QC,Canada,310,1,0,2024-10-11 11:10:39
2526,U0177,36,USA,Premium,T00079,Track A020-3,Artist 20,Album A020-2,2020,Bollywood,Dance,Desktop,macOS,13.5,New York,NY,USA,163,0,0,2024-10-14 13:15:46
2527,U0021,32,India,Premium Family,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Desktop,macOS,13.5,Bengaluru,KA,India,175,0,1,2024-10-15 08:19:20
2528,U0094,58,India,Premium,T00075,Track A019-3,Artist 19,Album A019-2,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Bengaluru,KA,India,287,1,0,2024-10-07 03:42:29
2529,U0547,35,USA,Premium,T00015,Track A004-3,Artist 4,Album A004-2,2020,Bollywood,Dance,Tablet,iOS,17.1,New York,NY,USA,178,0,2,2024-10-24 06:27:00
2530,U0139,44,India,Free,T00007,Track A002-3,Artist 2,Album A002-2,2018,Bollywood,Dance,Tablet,iOS,17.1,Bengaluru,KA,India,203,1,0,2024-10-09 17:28:24
2531,U0130,16,USA,Premium,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Mobile,iOS,17.5,Chicago,IL,USA,273,1,0,2024-10-25 16:20:51
2532,U0076,17,Germany,Premium,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,Munich,BY,Germany,98,0,2,2024-10-27 19:26:58
2533,U0096,39,USA,Premium,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Desktop,Windows,10,San Francisco,CA,USA,205,0,0,2024-10-17 02:53:47
2534,U0046,48,Japan,Free,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Osaka,OS,Japan,118,0,0,2024-10-10 23:11:32
2535,U0092,22,Brazil,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Mobile,Android,12,São Paulo,SP,Brazil,187,1,0,2024-10-31 07:59:29
2536,U0560,43,Germany,Student,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Munich,BY,Germany,190,0,1,2024-10-16 14:58:24
2537,U0346,43,India,Free,T00004,Track A001-4,Artist 1,Album A001-2,2022,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Hyderabad,TG,India,252,1,0,2024-10-01 13:25:58
2538,U0025,20,USA,Premium Family,T00093,Track A024-1,Artist 24,Album A024-1,2017,K-Pop,Pop,Mobile,iOS,17.5,New York,NY,USA,164,0,2,2024-10-05 01:26:25
2539,U0600,47,Germany,Premium,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Berlin,BE,Germany,194,0,0,2024-10-10 05:51:27
